Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201607,July 2016,6,1,2,Exports,156,China,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,40,,18240,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,148,Chad,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,37,,17000,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,43,,20000,,,0
HS,2016,201612,December 2016,6,1,1,Imports,156,China,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,25806,,15011403,,,0
HS,2016,201606,June 2016,6,1,1,Imports,156,China,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6241,,3630390,,,0
HS,2016,201607,July 2016,6,1,2,Exports,156,China,,566,Nigeria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,166,,76341,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,136,,62450,,,0
HS,2016,201606,June 2016,6,1,2,Exports,156,China,,4,Afghanistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,55,,25204,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,14492,,6673935,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,384,Côte d'Ivoire,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,53,,24358,,,0
HS,2016,201610,October 2016,6,1,1,Imports,156,China,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,44244,,25736425,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,454,Malawi,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,394,,181300,,,0
HS,2016,201606,June 2016,6,1,1,Imports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,41031,,23867608,,,0
