Reporter,Partner,Trade Flow,Trade Value (US$),Netweight (kg),Value_Per_Kg
Rep. of Korea,Ireland,Imports,38297038,31278.0,1224.4081463009143
Rep. of Korea,Israel,Imports,144000,53.0,2716.9811320754716
Rep. of Korea,Italy,Imports,7569091,4102.0,1845.219648951731
Rep. of Korea,Jamaica,Exports,123554,643.0,192.1524105754277
Rep. of Korea,Japan,Imports,13390739,13031.0,1027.6064001227842
Rep. of Korea,Jordan,Exports,7,1.0,7.0
Rep. of Korea,Kazakhstan,Exports,345420,1838.0,187.93253536452667
Rep. of Korea,Kyrgyzstan,Exports,252000,1191.0,211.58690176322418
Rep. of Korea,Lao People's Dem. Rep.,Exports,247734,2270.0,109.13392070484582
Rep. of Korea,Latvia,Imports,6883,5.0,1376.6
Rep. of Korea,Lebanon,Exports,15120,262.0,57.70992366412214
Rep. of Korea,Lesotho,Exports,22425,80.0,280.3125
Rep. of Korea,Liberia,Exports,265525,798.0,332.73809523809524
Rep. of Korea,Libya,Exports,142961,442.0,323.44117647058823
Rep. of Korea,Madagascar,Exports,848575,2527.0,335.803324099723
Rep. of Korea,Malawi,Exports,2041826,5637.0,362.21855596948734
Rep. of Korea,Malaysia,Exports,1817120,22067.0,82.3455839035664
Rep. of Korea,Mongolia,Exports,711100,3164.0,224.7471554993679
Rep. of Korea,Montserrat,Exports,37156,160.0,232.225
Rep. of Korea,Morocco,Exports,1712455,6537.0,261.9634388863393
Rep. of Korea,Mozambique,Exports,514800,1186.0,434.06408094435074
Rep. of Korea,Myanmar,Exports,2417538,7401.0,326.6501824077827
Rep. of Korea,Nepal,Exports,197085,314.0,627.6592356687898
Rep. of Korea,Netherlands,Exports,500,1.0,500.0
Rep. of Korea,Netherlands,Imports,45,0.0,0.0
Rep. of Korea,Nicaragua,Exports,7072,100.0,70.72
Rep. of Korea,Niger,Exports,1248838,3724.0,335.3485499462943
Rep. of Korea,Nigeria,Exports,5762475,22536.0,255.7008785942492
Rep. of Korea,"Other Asia, nes",Exports,19683,16.0,1230.1875
Rep. of Korea,Pakistan,Exports,1622238,13179.0,123.09264739358069
Rep. of Korea,Panama,Exports,79607,482.0,165.1597510373444
Rep. of Korea,Papua New Guinea,Exports,24500,277.0,88.4476534296029
Rep. of Korea,Paraguay,Exports,3500,8.0,437.5
Rep. of Korea,Peru,Exports,9632650,23001.0,418.792661188644
Rep. of Korea,Philippines,Exports,1915818,11112.0,172.4098272138229
Rep. of Korea,Poland,Exports,2090181,10903.0,191.70696138677428
Rep. of Korea,Poland,Imports,75987,10.0,7598.7
Rep. of Korea,Romania,Exports,641429,2288.0,280.34484265734267
Rep. of Korea,Russian Federation,Exports,98577,396.0,248.9318181818182
Rep. of Korea,Russian Federation,Imports,193267,104.0,1858.3365384615386
Rep. of Korea,Saint Kitts and Nevis,Exports,4259,36.0,118.30555555555556
Rep. of Korea,Saint Lucia,Exports,19780,55.0,359.6363636363636
Rep. of Korea,Saint Vincent and the Grenadines,Exports,1104,17.0,64.94117647058823
Rep. of Korea,Sao Tome and Principe,Exports,2650,46.0,57.608695652173914
Rep. of Korea,Saudi Arabia,Exports,3017805,10334.0,292.026804722276
Rep. of Korea,Serbia,Exports,608478,1890.0,321.94603174603174
Rep. of Korea,Singapore,Exports,5050,15.0,336.6666666666667
Rep. of Korea,Solomon Isds,Exports,57820,498.0,116.10441767068274
Rep. of Korea,Somalia,Exports,502710,1160.0,433.37068965517244
Rep. of Korea,South Africa,Exports,370377,1780.0,208.07696629213484
Rep. of Korea,Sri Lanka,Exports,27770,69.0,402.463768115942
Rep. of Korea,Sudan,Exports,3739786,29603.0,126.33131777184745
Rep. of Korea,Suriname,Exports,13282,126.0,105.41269841269842
Rep. of Korea,Sweden,Imports,207285,433.0,478.71824480369514
Rep. of Korea,Switzerland,Exports,130,1.0,130.0
Rep. of Korea,Switzerland,Imports,13009,33.0,394.2121212121212
Rep. of Korea,Syria,Exports,2226154,6620.0,336.27703927492445
Rep. of Korea,Tajikistan,Exports,183736,2298.0,79.95474325500435
Rep. of Korea,Thailand,Exports,1670870,4291.0,389.38941971568397
Rep. of Korea,Thailand,Imports,1406399,4492.0,313.08971504897596
Rep. of Korea,Timor-Leste,Exports,20020,80.0,250.25
Rep. of Korea,Togo,Exports,71500,213.0,335.6807511737089
Rep. of Korea,Trinidad and Tobago,Exports,197107,316.0,623.756329113924
Rep. of Korea,Turkey,Exports,26500240,50141.0,528.5143894218304
Rep. of Korea,Turkmenistan,Exports,488250,4101.0,119.05632772494513
Rep. of Korea,Turks and Caicos Isds,Exports,2016,18.0,112.0
Rep. of Korea,Uganda,Exports,1603595,3996.0,401.30005005005006
Rep. of Korea,Ukraine,Exports,1059990,12779.0,82.94780499256593
Rep. of Korea,United Kingdom,Exports,20000,36.0,555.5555555555555
Rep. of Korea,United Kingdom,Imports,17337,3.0,5779.0
Rep. of Korea,United Rep. of Tanzania,Exports,18,0.0,0.0
Rep. of Korea,United States of America,Exports,76529,249.0,307.3453815261044
Rep. of Korea,United States of America,Imports,120487847,76215.0,1580.894141573181
Rep. of Korea,Uruguay,Exports,1713962,4106.0,417.4286410131515
Rep. of Korea,Uzbekistan,Exports,32334,96.0,336.8125
Rep. of Korea,Vanuatu,Exports,32340,284.0,113.87323943661971
Rep. of Korea,Viet Nam,Exports,4591515,11989.0,382.9773125364918
Rep. of Korea,Viet Nam,Imports,4000,0.0,0.0
Rep. of Korea,Yemen,Exports,4912135,11949.0,411.09172315674954
Rep. of Korea,Zambia,Exports,3575494,8286.0,431.5102582669563
Rep. of Korea,Zimbabwe,Exports,1969390,5103.0,385.9278855575152
Rep. of Moldova,Austria,Imports,1337,4.0,334.25
Rep. of Moldova,Bangladesh,Imports,7043,6.0,1173.8333333333333
Rep. of Moldova,Belgium,Imports,872983,1700.0,513.5194117647059
Rep. of Moldova,Bulgaria,Imports,58062,650.0,89.32615384615384
Rep. of Moldova,China,Imports,269925,893.0,302.26763717805153
Rep. of Moldova,Denmark,Imports,49831,180.0,276.8388888888889
Rep. of Moldova,France,Imports,274991,636.0,432.37578616352204
Rep. of Moldova,India,Imports,463146,2481.0,186.67714631197097
Rep. of Moldova,Ireland,Exports,834,0.0,0.0
Rep. of Moldova,Ireland,Imports,95,0.0,0.0
Rep. of Moldova,Netherlands,Imports,132773,965.0,137.58860103626944
Rep. of Moldova,Russian Federation,Imports,2243,1.0,2243.0
Rep. of Moldova,United States of America,Imports,155954,265.0,588.5056603773585
Romania,Austria,Imports,5279111,2970.0,1777.4784511784512
Romania,Belgium,Imports,15783641,14974.0,1054.0697876318952
Romania,Bulgaria,Imports,1341116,1169.0,1147.2335329341317
Romania,Cyprus,Exports,2530,5.0,506.0
Romania,Czech Rep.,Exports,192670,169.0,1140.0591715976332
Romania,Denmark,Exports,1152,1.0,1152.0
Romania,Estonia,Exports,48,0.0,0.0
Romania,France,Imports,15308391,16371.0,935.0919919369617
Romania,Germany,Exports,1685843,1225.0,1376.1983673469388
Romania,Germany,Imports,2,0.0,0.0
Romania,Greece,Exports,82,0.0,0.0
Romania,Greece,Imports,4,0.0,0.0
Romania,Hungary,Exports,290956,158.0,1841.493670886076
Romania,Hungary,Imports,1475575,1032.0,1429.8207364341085
Romania,Ireland,Exports,195793,286.0,684.5909090909091
Romania,Lithuania,Exports,119444,85.0,1405.2235294117647
Romania,Malta,Imports,434636,199.0,2184.100502512563
Romania,Netherlands,Exports,32354,37.0,874.4324324324324
Romania,Netherlands,Imports,64427,48.0,1342.2291666666667
Romania,Poland,Exports,6282,156.0,40.26923076923077
Romania,Rep. of Korea,Imports,642261,2288.0,280.70847902097904
Romania,Spain,Exports,33127,19.0,1743.5263157894738
Romania,Switzerland,Imports,2474241,4884.0,506.60135135135135
Romania,United Kingdom,Exports,1316,1.0,1316.0
Romania,United Kingdom,Imports,5865471,4308.0,1361.5299442896935
Russian Federation,"Areas, nes",Exports,170850,267.0,639.8876404494382
Russian Federation,Armenia,Exports,88526,96.0,922.1458333333334
Russian Federation,Azerbaijan,Exports,92830,595.0,156.01680672268907
Russian Federation,Belarus,Exports,1127078,3077.0,366.291192720182
Russian Federation,Belgium,Imports,11283981,6973.0,1618.2390649648644
Russian Federation,Burkina Faso,Exports,1484294,3428.0,432.99124854142354
Russian Federation,Burundi,Exports,10816,26.0,416.0
Russian Federation,Cabo Verde,Exports,12465,30.0,415.5
Russian Federation,Cameroon,Exports,102335,237.0,431.7932489451477
Russian Federation,Canada,Imports,2576828,1392.0,1851.1695402298851
Russian Federation,Central African Rep.,Exports,56551,131.0,431.68702290076334
Russian Federation,Chad,Exports,582291,1345.0,432.9301115241636
Russian Federation,Congo,Exports,1307948,3021.0,432.95200264812974
Russian Federation,Côte d'Ivoire,Exports,982871,2162.0,454.6119333950046
Russian Federation,Dem.Rep. of the Congo,Exports,3213804,7422.0,433.01050929668554
Russian Federation,Egypt,Exports,31925,15.0,2128.3333333333335
Russian Federation,Equatorial Guinea,Exports,30555,73.0,418.56164383561645
Russian Federation,Eritrea,Exports,17272,7.0,2467.4285714285716
Russian Federation,Ethiopia,Exports,19400,45.0,431.1111111111111
Russian Federation,France,Imports,36639399,53037.0,690.8271395440919
Russian Federation,Gabon,Exports,104372,241.0,433.07883817427387
Russian Federation,Gambia,Exports,102820,238.0,432.01680672268907
Russian Federation,Georgia,Exports,285108,1147.0,248.56843940714907
Russian Federation,Germany,Imports,333,0.0,0.0
Russian Federation,Guatemala,Exports,25590,8.0,3198.75
Russian Federation,Guinea,Exports,225479,6.0,37579.833333333336
Russian Federation,India,Exports,27520,57.0,482.8070175438597
Russian Federation,Ireland,Imports,60087142,594.0,101156.80471380471
Russian Federation,Israel,Imports,591,1.0,591.0
Russian Federation,Italy,Imports,14189,156.0,90.9551282051282
Russian Federation,Kazakhstan,Exports,5448401,31905.0,170.76950321266258
Russian Federation,Kyrgyzstan,Exports,399704,2066.0,193.4675701839303
Russian Federation,Lao People's Dem. Rep.,Exports,485,2.0,242.5
Russian Federation,Lebanon,Exports,19894,34.0,585.1176470588235
Russian Federation,Liberia,Exports,32010,74.0,432.56756756756755
Russian Federation,Lithuania,Exports,20798,197.0,105.57360406091371
Russian Federation,Mali,Exports,485000,1128.0,429.9645390070922
Russian Federation,Mauritius,Exports,2820,5.0,564.0
Russian Federation,Mongolia,Exports,10995,38.0,289.3421052631579
Russian Federation,Netherlands,Imports,10666083,2031.0,5251.64106351551
Russian Federation,Nicaragua,Exports,594738,434.0,1370.3640552995391
Russian Federation,Niger,Exports,245895,568.0,432.9137323943662
Russian Federation,Nigeria,Exports,22329303,51567.0,433.0153586596079
Russian Federation,Pakistan,Exports,10622,25.0,424.88
Russian Federation,Poland,Imports,3526,1.0,3526.0
Russian Federation,Rep. of Korea,Exports,193200,104.0,1857.6923076923076
Russian Federation,Rep. of Korea,Imports,102325,417.0,245.38369304556355
Russian Federation,Rep. of Moldova,Exports,17727,47.0,377.17021276595744
Russian Federation,Rwanda,Exports,32980,75.0,439.73333333333335
Russian Federation,Sao Tome and Principe,Exports,6790,17.0,399.4117647058824
Russian Federation,Senegal,Exports,1248099,2883.0,432.91675338189384
Russian Federation,Seychelles,Exports,6815,9.0,757.2222222222222
Russian Federation,State of Palestine,Exports,776,2.0,388.0
Russian Federation,Sudan,Exports,7566000,17471.0,433.0605002575697
Russian Federation,Swaziland,Exports,10185,24.0,424.375
Russian Federation,Syria,Exports,2955,1.0,2955.0
Russian Federation,Tajikistan,Exports,21904,114.0,192.140350877193
Russian Federation,Togo,Exports,284113,656.0,433.0990853658537
Russian Federation,Turkey,Exports,1171949,749.0,1564.6849132176235
Russian Federation,Turkey,Imports,7916,7.0,1130.857142857143
Russian Federation,Turkmenistan,Exports,172692,2248.0,76.8202846975089
Russian Federation,Ukraine,Exports,24628,78.0,315.7435897435897
Russian Federation,United States of America,Imports,24607498,19004.0,1294.8588718164597
Russian Federation,Uzbekistan,Exports,91869,622.0,147.69935691318327
Rwanda,Belgium,Imports,1903729,7371.0,258.27282593949263
Rwanda,France,Imports,208191,747.0,278.7028112449799
Rwanda,India,Imports,4813763,18318.0,262.7886778032536
Rwanda,Indonesia,Imports,47933,926.0,51.76349892008639
Rwanda,Kenya,Imports,26349,177.0,148.864406779661
Rwanda,Russian Federation,Imports,14055,58.0,242.32758620689654
Rwanda,United States of America,Imports,1365154,4576.0,298.3291083916084
Saint Kitts and Nevis,Barbados,Imports,1249,9.0,138.77777777777777
Saint Kitts and Nevis,France,Imports,1344,20.0,67.2
Saint Kitts and Nevis,India,Imports,6544,41.0,159.609756097561
Saint Kitts and Nevis,United States of America,Imports,281,15.0,18.733333333333334
Samoa,Australia,Imports,911,0.0,0.0
Samoa,China,Imports,1204,0.0,0.0
Samoa,Fiji,Exports,140,0.0,0.0
Samoa,Fiji,Imports,11603,0.0,0.0
Samoa,India,Imports,29194,0.0,0.0
Samoa,New Zealand,Imports,1119,0.0,0.0
Samoa,Tokelau,Exports,527,0.0,0.0
Samoa,United States of America,Imports,2105,0.0,0.0
Sao Tome and Principe,Denmark,Imports,101123,540.0,187.26481481481483
Sao Tome and Principe,Portugal,Imports,15348,25.0,613.92
Senegal,Benin,Exports,353762,714.0,495.46498599439775
Senegal,Bulgaria,Imports,20806,45.0,462.35555555555555
Senegal,Burkina Faso,Exports,1376,1.0,1376.0
Senegal,Cameroon,Exports,16898,40.0,422.45
Senegal,Central African Rep.,Exports,41123,132.0,311.5378787878788
Senegal,Chad,Exports,4765,190.0,25.07894736842105
Senegal,Dem.Rep. of the Congo,Exports,74938,213.0,351.82159624413146
Senegal,France,Imports,2220414,21529.0,103.13595615216684
Senegal,Germany,Exports,12,20.0,0.6
Senegal,India,Imports,215258,760.0,283.2342105263158
Senegal,Italy,Imports,72394,211.0,343.09952606635073
Senegal,Kenya,Exports,48745,142.0,343.27464788732397
Senegal,Liberia,Exports,196408,370.0,530.8324324324325
Senegal,Mali,Exports,211031,594.0,355.27104377104376
Senegal,Mauritius,Exports,3060,35.0,87.42857142857143
Senegal,Niger,Exports,281518,782.0,359.99744245524295
Senegal,Sierra Leone,Exports,347667,1010.0,344.2247524752475
Senegal,Sudan,Exports,1052892,3030.0,347.4891089108911
Senegal,Uganda,Exports,15427,36.0,428.52777777777777
Senegal,United States of America,Exports,20,0.0,0.0
Senegal,United States of America,Imports,8341,112.0,74.47321428571429
Serbia,Belgium,Imports,2840686,2409.0,1179.1971772519719
Serbia,Bosnia Herzegovina,Exports,233829,351.0,666.1794871794872
Serbia,Cuba,Imports,15149,57.0,265.7719298245614
Serbia,France,Imports,6380982,12940.0,493.1207109737249
Serbia,Hungary,Imports,4932,3.0,1644.0
Serbia,India,Imports,15400,11.0,1400.0
Serbia,Ireland,Imports,592169,279.0,2122.4695340501794
Serbia,Montenegro,Exports,84958,210.0,404.56190476190477
Serbia,Netherlands,Imports,690,5.0,138.0
Serbia,Rep. of Korea,Imports,622935,2016.0,308.9955357142857
Serbia,Slovenia,Imports,1986,3.0,662.0
Serbia,TFYR of Macedonia,Exports,323,1.0,323.0
Serbia,United Kingdom,Imports,199514,91.0,2192.4615384615386
Serbia,United States of America,Imports,199318,122.0,1633.7540983606557
Seychelles,Germany,Imports,803,10.0,80.3
Seychelles,India,Imports,34665,317.0,109.35331230283911
Seychelles,Russian Federation,Imports,9150,38.0,240.78947368421052
Seychelles,United Arab Emirates,Imports,135,0.0,0.0
Seychelles,United States of America,Imports,1991,3.0,663.6666666666666
Singapore,Australia,Exports,1225,0.0,0.0
Singapore,Australia,Imports,270463,0.0,0.0
Singapore,Austria,Imports,17303,0.0,0.0
Singapore,Belgium,Exports,135945912,0.0,0.0
Singapore,Belgium,Imports,13277807,0.0,0.0
Singapore,Belize,Exports,4095,0.0,0.0
Singapore,Brunei Darussalam,Exports,148127,0.0,0.0
Singapore,Bulgaria,Imports,53613,0.0,0.0
Singapore,Cambodia,Exports,299873,0.0,0.0
Singapore,Canada,Exports,8581,0.0,0.0
Singapore,Canada,Imports,130098,0.0,0.0
Singapore,Cayman Isds,Exports,68014,0.0,0.0
Singapore,China,Exports,4648,0.0,0.0
Singapore,China,Imports,8527,0.0,0.0
Singapore,"China, Hong Kong SAR",Exports,57224,0.0,0.0
Singapore,Czech Rep.,Imports,3101,0.0,0.0
Singapore,Equatorial Guinea,Exports,10790,0.0,0.0
Singapore,Finland,Imports,368,0.0,0.0
Singapore,France,Exports,101,0.0,0.0
Singapore,France,Imports,3993861,0.0,0.0
Singapore,Germany,Exports,115,0.0,0.0
Singapore,Germany,Imports,1483301,0.0,0.0
Singapore,Greece,Imports,15474,0.0,0.0
Singapore,Guatemala,Exports,228129,0.0,0.0
Singapore,India,Exports,7448,0.0,0.0
Singapore,India,Imports,190521,0.0,0.0
Singapore,Indonesia,Exports,114269,0.0,0.0
Singapore,Indonesia,Imports,292737,0.0,0.0
Singapore,Ireland,Imports,5358432,0.0,0.0
Singapore,Italy,Imports,5733170,0.0,0.0
Singapore,Japan,Exports,120795,0.0,0.0
Singapore,Japan,Imports,254875,0.0,0.0
Singapore,Lithuania,Imports,299979,0.0,0.0
Singapore,Malaysia,Exports,26791,0.0,0.0
Singapore,Malaysia,Imports,2171,0.0,0.0
Singapore,Mongolia,Exports,12327,0.0,0.0
Singapore,Myanmar,Exports,2424,0.0,0.0
Singapore,Namibia,Exports,7576,0.0,0.0
Singapore,Netherlands,Exports,5,0.0,0.0
Singapore,Netherlands,Imports,884462,0.0,0.0
Singapore,New Zealand,Exports,140529,0.0,0.0
Singapore,New Zealand,Imports,275,0.0,0.0
Singapore,"Other Asia, nes",Exports,17942,0.0,0.0
Singapore,Pakistan,Exports,801078,0.0,0.0
Singapore,Papua New Guinea,Exports,35036,0.0,0.0
Singapore,Peru,Imports,19696,0.0,0.0
Singapore,Philippines,Exports,184166,0.0,0.0
Singapore,Philippines,Imports,1287,0.0,0.0
Singapore,Rep. of Korea,Exports,111782,0.0,0.0
Singapore,Rep. of Korea,Imports,60169,0.0,0.0
Singapore,Romania,Imports,4706,0.0,0.0
Singapore,Saudi Arabia,Exports,42085,0.0,0.0
Singapore,Seychelles,Exports,946,0.0,0.0
Singapore,Spain,Exports,10,0.0,0.0
Singapore,Spain,Imports,16304,0.0,0.0
Singapore,Sweden,Exports,11,0.0,0.0
Singapore,Sweden,Imports,63,0.0,0.0
Singapore,Switzerland,Imports,13993,0.0,0.0
Singapore,Thailand,Exports,252629,0.0,0.0
Singapore,Thailand,Imports,4644,0.0,0.0
Singapore,Trinidad and Tobago,Exports,23971,0.0,0.0
Singapore,Turkey,Imports,5665,0.0,0.0
Singapore,United Arab Emirates,Exports,160641,0.0,0.0
Singapore,United Kingdom,Exports,314375,0.0,0.0
Singapore,United Kingdom,Imports,1540273,0.0,0.0
Singapore,United States of America,Exports,98359,0.0,0.0
Singapore,United States of America,Imports,10524443,0.0,0.0
Singapore,Viet Nam,Imports,15396,0.0,0.0
Slovakia,Austria,Exports,174890,930.0,188.05376344086022
Slovakia,Austria,Imports,371354,422.0,879.9857819905213
Slovakia,Belgium,Imports,7579439,10031.0,755.6015352407537
Slovakia,Bulgaria,Imports,244834,142.0,1724.1830985915492
Slovakia,Croatia,Exports,32585,61.0,534.1803278688525
Slovakia,Czech Rep.,Exports,4201672,2894.0,1451.8562543192813
Slovakia,Czech Rep.,Imports,484283,2258.0,214.47431355181575
Slovakia,Denmark,Exports,300502,68.0,4419.14705882353
Slovakia,Denmark,Imports,968820,917.0,1056.5103598691385
Slovakia,France,Imports,3094430,2719.0,1138.076498712762
Slovakia,Germany,Exports,872395,658.0,1325.8282674772036
Slovakia,Germany,Imports,414255,3364.0,123.1435790725327
Slovakia,Hungary,Exports,170016,122.0,1393.5737704918033
Slovakia,Ireland,Exports,410966,91.0,4516.10989010989
Slovakia,Ireland,Imports,28961,11.0,2632.818181818182
Slovakia,Italy,Imports,5435,1.0,5435.0
Slovakia,Lithuania,Exports,7680,8.0,960.0
Slovakia,Malta,Exports,254629,51.0,4992.725490196079
Slovakia,Netherlands,Imports,5321908,8970.0,593.3007803790413
Slovakia,"Other Europe, nes",Imports,3284,1.0,3284.0
Slovakia,Poland,Imports,11702717,7526.0,1554.9716981132076
Slovakia,Qatar,Exports,3119,2.0,1559.5
Slovakia,Romania,Exports,396175,221.0,1792.6470588235295
Slovakia,Slovenia,Imports,3010,33.0,91.21212121212122
Slovakia,Switzerland,Imports,2052098,7440.0,275.819623655914
Slovakia,Ukraine,Exports,7007,6.0,1167.8333333333333
Slovakia,United Kingdom,Exports,767200,355.0,2161.1267605633802
Slovakia,United Kingdom,Imports,1795512,3581.0,501.39960904775205
Slovakia,United States of America,Imports,4198821,1532.0,2740.744778067885
Slovenia,Austria,Exports,53058,22.0,2411.7272727272725
